排名,up主,视频链接,视频描述,三连量,播放量,排行分数,标签,标题,弹幕数
468,bananawater,http://www.bilibili.com/video/av328350569,"自制
BGM出处：av18521530【举起手来】花姑娘又要吸旺仔牛奶！
原鬼畜出处：av19390801 【春晚鬼畜】赵本山：我就是念诗之王！【改革春风吹满地】",624,56725,56725,鬼畜调教&&搞笑&&功夫&&洗脑循环&&自制&&蜜汁带感&&罗师傅&&马老师&&马保国,【马保国单曲】我就是功夫之王【改革春风练太极】,138
469,CUMT猪猪侠,http://www.bilibili.com/video/av583027077,"灵感来源于为自己做一个闹钟铃声
纯新人，谢谢大家批评指正。",1674,56457,56457,bilibili新星计划&&张宇&&汤家凤&&鬼畜&&BGM&&BADGUY,汤家凤张宇最新单曲《起床》,128
470,纯洁有点污,http://www.bilibili.com/video/av455452131,"BGM:Love Story
新来的小伙伴记得给UP点个赞、点个关注呀，日后会给大家更新更多的更好的作品，希望能够得到大家的支持！",2528,56290,56290,游戏练级挑战&&原创&&洗脑循环&&音乐&&音乐视频&&LOVESTORY&&霉霉&&欧美音乐&&欧美&&枪声音乐,【枪声音乐】霉霉这首《Love Story》我真的i了！,435
471,耐揍9-Zoubez,http://www.bilibili.com/video/av243239521,动物世界里的动物究竟来自哪里，这还要从一个普通龙鸣的牧场说起,735,56002,56002,bilibili新星计划&&鬼畜剧&&奥利给&&卢本伟&&动物世界&&龙鸣&&孙笑川&&PDD&&蔡徐坤&&带制作&&鬼畜,动物世界（起源）——龙鸣牧场,108
472,一只丑年达,http://www.bilibili.com/video/av925818237,"孙哥本色出演仙剑奇侠传，爷的青春回来了

RAP扒谱感谢@金色传说竹鼠",1085,55825,55825,孙笑川&&带带大师兄&&鬼畜调教&&仙剑奇侠传&&搞笑&&抽象&&儒雅随和&&人力VOCALOID&&恶搞&&鬼畜,【孙笑川】仙剑司马传,461
473,良好市民邱某人,http://www.bilibili.com/video/av413099841,"最近b站公主连结JOJO化有点过头了，有点审美疲劳了
搞点别的",1010,55677,55677,全能打卡挑战&&花园宝宝&&公主连结&&鬼畜&&搞笑&&可可萝,妈 卡 妈 卡,28
474,似梦如夕,http://www.bilibili.com/video/av795687001,"BGM：Matteo-Panama
此视频为@粤知一二的早期作品，因郭嘉峰同学开车♂过猛而被官方下架，而今被公诸于世，感谢up主（就是我啦），爷的青春回来了！[doge]",1230,55251,55251,bilibili新星计划&&粤语&&鬼畜调教&&搞笑&&广东&&粤知一二&&郭嘉峰&&栋笃笑&&鬼畜&&剪辑,【粤知一二rap】郭嘉峰：我的车速你跟得上？,387
421,鋃月,http://www.bilibili.com/video/av540760477,自制，鸽了好长时间，爱5的热乎劲都过去了哈哈哈，不过说实话爱5的质量比想象的好，于是便做出了这么个鬼畜，爷青结。,1378,66039,66039,爱情公寓&&吕子乔&&爱情公寓5&&胡一菲&&陈赫&&诸葛大力&&鬼畜&&rap,【爱情公寓5】骚 话 公 寓 人,281
422,深空天體,http://www.bilibili.com/video/av455806701,大威天龙，世尊地藏！大罗法咒，般若诸佛！般若巴麻哄！飞龙在天！去！,190,65789,65789,大威天龙&&最强法海&&青蛇&&赵文卓&&鬼畜调教&&RAP,你可听过如此带感的大威天龙？,27
423,心动海绵,http://www.bilibili.com/video/av883055702,最近太忙啦 上次这个做到一半今天抽空做完了  嘻嘻   也谢谢大家的支持 以后会结合事实来一些rap 下一期打算做蜡笔小新或者家有儿女 或者人力 毕竟rap老是海绵宝宝也会腻歪吗 嘿嘿 大家要是觉得歌词的力度觉得不适的话 下一次ghs我会放轻一点,989,65191,65191,bilibili新星计划&&海绵宝宝&&派大星&&鬼畜配音&&毁童年系列&&章鱼哥&&海底骚话&&rap&&鬼畜调教,【海底骚话】成年请进！ 只要车速够快！警察叔叔就追不上我,161
424,Dr脑僵Zombrain,http://www.bilibili.com/video/av625869000,"素材：君は薔薇より美しい——布施 明
《公主连结 Re：Dive》
灵感来源：BV12z411q7PQ（感谢大佬授权w）
（入站4年还参加新人计划的屑up（bushi",1109,65114,65114,bilibili新星计划&&布施明&&变了啊&&君は薔薇より美しい&&要素过多&&公主连结&&cygames,变成c y g a m e s了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,200
425,风之子o影男,http://www.bilibili.com/video/av625541192,"游戏枪声：绝地求生（PUBG）
游戏背景：狂野飙车9
BGM：Astronomia",1729,64926,64926,全能打卡挑战&&枪声音乐&&枪乐&&枪声卡点&&黑人抬棺&&Astronomia&&抬棺BGM&&绝地求生&&狂野飙车9&&PUBG,用抬棺的方式打开《Astronomia》这卡点绝了~！,734
426,确实都不会,http://www.bilibili.com/video/av328033103,这个素材真的好笑   是我近期边做边笑的一个鬼畜   喜欢的各位记得三连加关注  谢谢各位  谢谢审核菌    （此视频并无恶意 抱歉抱歉）,1411,64675,64675,鬼畜调教&&洗脑循环&&鬼畜素材&&搞笑视频&&刀哥&&fw刀&&气急败坏&&沈阳大街&&打火机也没了&&土味&&萌妹子&&好果汁,【刀哥rap】被说没活气急败坏,86
427,吔货小山羊绒,http://www.bilibili.com/video/av328060601,还是不知道说什么,3004,64586,64586,虚拟主播&&虚拟UP主&&湊あくあ&&夏色祭&&面包狗&&猫又小粥,holo成员の雪山狼人杀,273
428,空旷的蓝田,http://www.bilibili.com/video/av753006669,"MIDISHOW下载MIDI
自己调音 剪辑 加字幕
歌词是广大上流人一起创作的",263,64299,64299,bilibili新星计划&&JDG&&英雄联盟&&葛平&&ZOOM&&上流&&鬼畜调教,《上流社会ZOOM》 王  妃,171
429,架鱼睡不醒,http://www.bilibili.com/video/av413274801,BGM：社会摇（DJ版）-萧全,1227,63787,63787,搞笑剪辑&&老番茄&&鬼畜&&花少北&&中国BOY超级大猩猩&&某幻君&&LexBurner&&阴阳怪气&&躲猫猫,【阴阳怪气】一屋子老番茄就TM离谱,97
430,欧根亲王987,http://www.bilibili.com/video/av498010864,上次发的沉了我重新发一次试一下，求点赞求关注求三连,839,63702,63702,bilibili新星计划&&鬼畜调教&&带制作&&孙笑川&&带带大师兄&&刺客信条&&药水哥&&茄子&&天皇&&卢本伟,【带制作】 刺 杀 天 皇,244
431,D_dsa,http://www.bilibili.com/video/av968297115,在众人束手无策时，人群中突然有一厨师自告奋勇....,637,63627,63627,鬼畜调教&&大司马&&起飞&&芜湖&&金牌厨师,芜湖上将,327
432,史提芬秋,http://www.bilibili.com/video/av413280502,"来一波卢本伟的番茄连招 
番茄点赞 番茄投币 番茄收藏 番茄关注",534,63616,63616,鬼畜调教&&卢本伟&&大威天龙&&青蛇&&white&&五五开,大 伟 天 龙,92
340,龙之王修罗,http://www.bilibili.com/video/av328225744,"BGM：稻香
百万填词：@沧弦落尘
百万封面：@苗库里Owo 
下个开哥视频做斗地主吧
求求你们来个三连吧。",3982,89252,89252,全能打卡挑战&&卢本伟&&五五开&&稻香&&周杰伦&&55开&&泪目&&LBWNB&&得得得&&洗脑,【卢本伟】稻香—就当作没有事发生就好,2037
401,树深时见鹿dear,http://www.bilibili.com/video/av883115929,各位男麻麻女麻麻母亲节快乐鸭,530,70863,70863,波澜哥&&面筋哥&&听妈妈的话&&鬼畜,【波澜哥X面筋哥】听麻麻的话,117
402,渐渐的奇妙冒险,http://www.bilibili.com/video/av327969120,我还是曾经那个少年，容貌还是没有改变(只不过换了个身体)。,525,70459,70459,bilibili新星计划&&JOJO&&承太郎&&DIO&&搞笑&&少年&&多人运动&&黑人抬棺,【JOJO】少年,21
403,pigheadcookie,http://www.bilibili.com/video/av752960888,如果早知道唱歌也会被雷普......,1363,70349,70349,全能打卡挑战&&布施明&&杰哥&&君は薔薇より美しい&&杰哥不要&&阿伟&&变了啊&&鬼畜&&awsl,杰哥不要啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,164
404,其人,http://www.bilibili.com/video/av625726738,"我爱B站，B站爱我~

视频协助 Yuokon
音频协助 洛卡Rohcard-33
小电视 CV 海盐奶糖白露
BGM OMFG-Mashed Potatoes",2079,70292,70292,鬼畜调教&&二次元鬼畜&&搞笑&&鬼畜&&小电视&&22娘&&33娘&&二次元,【小电视】哔哩哔哩，不要封我号呀,612
405,似梦如夕,http://www.bilibili.com/video/av583099383,"BGM：Maroon 5 - One More Night
素材我是在B站找的，所以内容都是第一部的。还有二佬的戏份有点多，剪视频才发现我填的词一堆都来自二佬，哈哈哈。调音好难……",1304,70239,70239,bilibili新星计划&&粤语&&鬼畜调教&&童年&&搞笑&&经典&&外来媳妇本地郎&&广东&&鬼畜&&影视剪辑,【外来媳妇本地郎rap】粤语十级的你听得懂吗？,265
406,我要吃肉肉w,http://www.bilibili.com/video/av498154266,"我怕是要把所有B站up主都迫害了：）
【求三连～～】",1644,70106,70106,bilibili新星计划&&鬼畜调教&&搞笑&&自制&&小潮院长&&小潮,【小潮院长】小 卡 潮 卡,69
407,球球特别大,http://www.bilibili.com/video/av795531720,"Oh~I won’t let you dao~
、、、
BGM:
薛之谦 - 初学者
高胜美 - 千年等一回
S.H.E - 不想长大",1724,70020,70020,全能打卡挑战&&灵魂&&搞笑&&薛之谦,直击灵????魂的歌声,410
408,阿攸丶,http://www.bilibili.com/video/av540647323,"BGM: Dj Okawari-Flower dance
这竟然是一个正经向的乌仁吉鬼畜。
是一个……正能量故事，但绝非洗白。违背道德、坑钱害命的违法行为是不可原谅的。希望大家能正确理解up想表达的含义。
一愿大家都有不负初心的美好前程，二愿世间再无坑人害人的虚假广告。

这次真的从头到尾花费了很多心思，希望大家能多多支持呀。
审核君辛苦啦！！爱你们！你们最帅！是放假期间最勤劳的人之一！给你们发小红花！！",3901,69305,69305,乌仁吉&&鬼畜调教&&搞笑&&丹神定喘&&神医&&雄氏老方&&洗脑循环&&阿古力&&鬼畜&&正能量&&RAP&&flower dance,【乌仁吉走心独白】我的前半生：沉沦与救赎,661
409,我叫小渔人,http://www.bilibili.com/video/av370708047,已修改,1248,68764,68764,bilibili新星计划&&鬼畜调教&&比划比划&&卢本伟&&蔡徐坤&&梁非凡&&葛平&&岛市老八&&郭老师&&冬泳怪鸽,【八出没】粑 粑 美 汁 儿 汁,446
410,不愿透露姓名的哔哔吧哔啵比女士,http://www.bilibili.com/video/av455753419,"本集看点：果子与郭子私定终身，不料天有不测风云。
前情回顾：
目睹惨案：BV1f7411S7WY
梅园祈福：BV1u64y1u7j7
偶遇皇上：BV1ek4y1d7NN
荣获圣宠：BV1wA411b7cV
表演绝活：BV1ct4y127Yd
意外怀孕：BV1BA411b7HD
遭人陷害：BV1Uz411B7NC
大病初愈：BV1YC4y1W7qN
大动胎气：BV1Ca4y1v7W6
入寺修行：BV1ca4y1i7qa
坠入爱河：BV1QZ4y1s7Ys
深情表白：BV12z411q7mV",1178,68286,68286,bilibili新星计划&&郭老师&&迷人的郭老师&&影视剪辑&&宫斗大戏&&鬼畜剧&&搞笑&&甄嬛&&甄嬛传&&达令,【郭嬛传】郭老师惊闻噩耗,1430
352,推背兔の,http://www.bilibili.com/video/av583003300,"彪太公驾到，诸神回避！
节选自《封神榜-姜太公传》
电影版《姜子牙》因为疫情原因迟迟不能上映，姜子牙化身范德彪在鬼畜区出道，演绎一代狠人的封神往事。",1872,86641,86641,百万剪辑师挑战&&鬼畜调教&&姜子牙&&搞笑&&沙雕&&范德彪&&狠人&&卢本伟&&周淑怡,彪 子 牙,336
353,追光者解说,http://www.bilibili.com/video/av370771197,最工整版对王之王马保国,735,86559,86559,对王之王&&马保国&&绝世高手,对王之王：马保国,436
354,龙大人不喷火,http://www.bilibili.com/video/av968176539,正道的光，照在了大腚上，而你的存款余额就像他一样光。,2436,85952,85952,鬼畜调教&&马云&&马化腾&&正道的光&&正义之道&&土味,【马云X马化腾】正道的光？挣到花光！,547
355,不愿透露姓名的哔哔吧哔啵比女士,http://www.bilibili.com/video/av370640859,"本集看点：郭嬛爱上果子狸，不料遇到前男友
特别鸣谢：老八
前情回顾：
目睹惨案：BV1f7411S7WY
梅园祈福：BV1u64y1u7j7
偶遇皇上：BV1ek4y1d7NN
荣获圣宠：BV1wA411b7cV
表演绝活：BV1ct4y127Yd
意外怀孕：BV1BA411b7HD
遭人陷害：BV1Uz411B7NC
大病初愈：BV1YC4y1W7qN
大动胎气：BV1Ca4y1v7W6
入寺修行：BV1ca4y1i7qa",1129,85881,85881,bilibili新星计划&&郭老师&&迷人的郭老师&&影视剪辑&&宫斗大戏&&鬼畜剧&&老八&&搞笑&&甄嬛&&甄嬛传,【郭嬛传】郭老师坠入爱河,1389
398,银道丶小男孩,http://www.bilibili.com/video/av328314375,"BGM：中国话
制作不易 喜欢三连",220,71518,71518,全能打卡挑战&&鬼畜调教&&抽象&&带篮子&&高考&&人上人&&中国话&&广轻工&&本升专&&抽象带蓝子,本 升 专,14
399,小黎行不行,http://www.bilibili.com/video/av840567790,反正也没人看,478,71102,71102,bilibili新星计划&&鬼畜调教&&LOL&&搞笑视频&&PDD&&大司马&&骚猪&&大司马鬼畜&&马老师&&嫖老师,金牌厨师大司马大战PDD,85
400,不愿透露姓名的哔哔吧哔啵比女士,http://www.bilibili.com/video/av200678422,"本集看点：郭嬛和果子狸在雨中互诉衷肠
前情回顾：
目睹惨案：BV1f7411S7WY
梅园祈福：BV1u64y1u7j7
偶遇皇上：BV1ek4y1d7NN
荣获圣宠：BV1wA411b7cV
表演绝活：BV1ct4y127Yd
意外怀孕：BV1BA411b7HD
遭人陷害：BV1Uz411B7NC
大病初愈：BV1YC4y1W7qN
大动胎气：BV1Ca4y1v7W6
入寺修行：BV1ca4y1i7qa
坠入爱河：BV1QZ4y1s7Ys",1183,71084,71084,bilibili新星计划&&郭老师&&迷人的郭老师&&影视剪辑&&宫斗大戏&&鬼畜剧&&搞笑&&甄嬛&&甄嬛传&&恶搞,【郭嬛传】郭老师深情表白,1632
451,大玩神爱,http://www.bilibili.com/video/av710770602,雷霆嘎粑下集:BV1vA411t7Gq,1700,60194,60194,bilibili新星计划&&鬼畜调教&&岛市老八&&鬼畜配音&&老八&&郭老师,【八出没】雷 霆 嘎 粑【下集】,591
452,Whisper_Sir,http://www.bilibili.com/video/av200537580,"前排提示：片尾有彩蛋哦~！
最近沉迷CSGO无法自拔，所以就整了个CSGO背景音乐的鬼畜了。
《反尻精英：全球攻势》包含全新deep图，角摔♂跤手与武♂器，同时将向经典CS发布升级。另外，游戏还引入全新的摔跤模式，竞♂技配对系统，排行榜等。新的对战模式分为休♂闲和竞♂技两种。在休♂闲模式中，玩家的打尻将不会对队友造成误伤，可以跨团队和敌方聊天，系统还将自动为摔♂跤手穿上暗黑皮革护甲。
片头点击关注教程：av61193594
三连动画取自：BV1hJ411E7DY",2417,59891,59891,VAN&&CSGO&&反恐精英&&鬼畜&&鬼畜调教&&哲学&&CS,反尻♂精英：全球攻势,150
453,菠萝小将,http://www.bilibili.com/video/av668193207,一个鬼畜系列更新到了20集真的在B站也是非常少见的，现在大多UP都发短视频了，像我这种长视频已经不多见了，制作时间长难度大，但是却不火，我知道非常多的粉丝都是看我猫和老鼠系列才关注的，对此我非常感激，感谢大家一路既往的支持，猫和老鼠原著一共是140多集，适合用来做鬼畜的也是少之又少，希望各位粉丝大佬可以多一点支持，不管是点赞投币收藏转发，哪怕你发一条弹幕或评论也是对UP猪的支持，感谢大家。,1310,59444,59444,bilibili新星计划&&鬼畜&&搞笑&&旭旭宝宝&&卢本伟&&猫和老鼠&&恶搞&&嫖老师&&赌怪&&卢姥爷,【 猫和老鼠 周淑怡五五开老吊PDD之沙滩大作战,645
454,FFF团长-笑,http://www.bilibili.com/video/av455857384,大飞天龙,532,59292,59292,全能打卡挑战&&法师&&赵文卓&&搞笑&&大威天龙&&鬼畜&&搞笑、,法海在线接电话？？？一言不合就大飞天龙,92
455,树深时见鹿dear,http://www.bilibili.com/video/av795841502,这个网剧特别的有意思，尤其是里面的恰糖的镜头，非常真实，我已经恰饱了（狗头,78,59264,59264,鬼畜&&你成功引起我的注意了,你成功引起我的注意了,15
361,六个一_斋,http://www.bilibili.com/video/av625832858,"第二期传送门：BV15t4y1y7xw
第三期传送门：BV1iz411i7ga",938,83879,83879,卢本伟&&爆笑虫子&&五五开&&55开&&虫子&&卢姥爷&&PDD&&搞笑动画,【爆笑虫子】希望石头没事,229
362,皂滑弄人zZ,http://www.bilibili.com/video/av412925094,老八挑战苏粑不列。点个赞秋梨膏！,2699,83791,83791,全能打卡挑战&&鬼畜调教&&搞笑视频&&奥利给&&岛市老八&&老八&&苏卡不列&&DJ,【老八】酥 卡 粑 裂,903
363,天真的小马,http://www.bilibili.com/video/av200710086,"五月和煦天气好，吊吊嗓子找韵脚~
本来设置了定时发布的，谁知道动态里含有抽奖信息就被吞了，所以我选择二二三四。
其实本视频原本是给人家做的恰饭视频，但是做完了客户跑了，不做了，导致我恰饭失败，所以我决定跟客户极限一换一，我鬼畜我自己你怕不怕！就顺手改编成了个小顺口溜，大家随便看一下~
bgm：黑人抬棺—自改哲学版",881,83778,83778,鬼畜调教&&自制&&洗脑循环&&小马&&我鬼畜我自己&&黑人抬棺,我 鬼 畜 我 自 己,146
